,"대여소
번호",보관소(대여소)명,소재지(위치),상세주소,위도,경도,"설치
시기",설치형태,거치대수,"운영
방식"
537,4128.0, 종암초등학교 뒤(새울센스빌),동대문구,서울특별시 동대문구 약령시로 20 새울센스빌,37.58265686,127.03196716,2022-10-12 00:00:00.000,,5,QR
538,4131.0, 베네스트 오피스텔 앞,동대문구,서울특별시 동대문구 무학로 134-2 구두수선대,37.57817078,127.03170013,2022-10-28 00:00:00.000,,8,QR
539,4132.0,이문삼익아파트 앞,동대문구,동대문구 이문동 76,37.5963974,127.06776428,2022-11-29 00:00:00.000,,10,QR
540,4133.0,래미안허브리츠아파트 앞,동대문구,동대문구 용두동 792-7,37.57426071,127.0354538,2023-01-02 00:00:00.000,,7,QR
541,4134.0,제기동 현대아파트 앞,동대문구,동대문구 제기동 891-2,37.57994843,127.0353241,2023-01-06 00:00:00.000,,10,QR
542,4135.0,삼성생명 앞,동대문구,동대문구 용두동 47-1,37.57902145,127.04224396,2023-08-18 00:00:00.000,,18,QR
543,1401.0, 극동늘푸른아파트,중랑구,서울특별시 중랑구 동일로 941 중랑구 묵동 189-2,37.61473846,127.07636261,2017-04-26 14:48:36.000,15,,LCD
544,1402.0, 금란주차장 앞,중랑구,서울특별시 중랑구 망우로 448 금란주차장 앞,37.60007095,127.10233307,2017-04-26 14:51:58.000,10,,LCD
545,1403.0, 중화빌딩 앞 (동부시장),중랑구,서울특별시 중랑구 망우로 211 중화빌딩,37.59424973,127.07657623,2017-04-26 14:55:07.000,15,,LCD
546,1404.0, 동일로 지하차도,중랑구,서울특별시 중랑구 망우로 233 중랑구 중화동 211-3,37.59529877,127.08003235,2017-05-02 13:35:27.000,10,,LCD
547,1405.0, 망우역 1번출구,중랑구,서울특별시 중랑구 망우로55길 11-10 망우역 1번출구,37.59909821,127.09294891,2017-04-26 14:56:29.000,10,,LCD
548,1407.0, 먹골역 1번출구 뒤,중랑구,서울특별시 중랑구 공릉로 12 중랑구 묵동 189-4,37.61151123,127.07788849,2017-06-22 10:29:33.000,10,,LCD
549,1408.0, 먹골역 6번출구 앞,중랑구,서울특별시 중랑구 동일로 지하 901 먹골역 6번출구 앞,37.61072159,127.0774765,2017-04-26 14:58:38.000,10,,LCD
550,1410.0, 면목 대원칸타빌아파트,중랑구,서울특별시 중랑구 용마산로 285 581 번지,37.57778168,127.09018707,2017-04-26 14:59:49.000,10,,LCD
551,1411.0, 상봉시장앞 교차로 한성빌딩 앞,중랑구,서울특별시 중랑구 면목로 456 중랑구 면목동 282-4,37.59254074,127.08673859,2017-06-27 15:12:03.000,10,,LCD
552,1414.0, 사가정역 2번출구,중랑구,서울특별시 중랑구 면목로 325,37.58098984,127.08824158,2017-06-22 10:31:25.000,10,10,QR
553,1416.0, 상봉역 3번출구,중랑구,서울특별시 중랑구 면목로 480 중랑구 상봉동 160-22,37.59521866,127.08599854,2017-06-22 10:32:31.000,8,,LCD
554,1418.0, 새솔초등학교,중랑구,서울특별시 중랑구 신내역로1길 164 새솔초등학교,37.61743927,127.10901642,2017-04-26 15:04:25.000,10,,LCD
555,1420.0, 신내어울공원 앞,중랑구,서울특별시 중랑구 신내로16길 33 신내동 의료안심주택,37.61394501,127.09770203,2017-04-26 15:06:33.000,15,,LCD
556,1421.0, 신내역 4번출구,중랑구,서울특별시 중랑구 신내로 지하 232 신내역 4번출구,37.61246109,127.1033783,2017-04-26 15:07:19.000,13,,LCD
557,1422.0, 신내우디안아파트 1단지,중랑구,서울특별시 중랑구 신내역로 213 신내우디안아파트 1단지,37.62009811,127.10646057,2017-04-26 15:08:05.000,10,,LCD
558,1424.0, 양원역 2번출구,중랑구,서울특별시 중랑구 송림길 147 양원역 2번출구,37.6063118,127.10774231,2017-04-26 15:08:50.000,10,,LCD
559,1425.0,신성미소지움아파트,중랑구,서울특별시 중랑구 용마산로86길 9-27 용마문화복지센터,37.58745956,127.09597015,2017-04-26 15:09:43.000,10,,LCD
560,1426.0, 면목도시개발아파트 1동 앞,중랑구,서울특별시 중랑구 용마산로 지하 227 면목도시개발아파트 1동 앞,37.57358932,127.08682251,2017-04-26 15:10:32.000,10,,LCD
561,1427.0, 용마산역 1번출구,중랑구,서울특별시 중랑구 용마산로 지하 227 중랑구 면목동 1381,37.57429886,127.08691406,2017-06-22 10:34:51.000,10,,LCD
562,1428.0, 원묵고등학교,중랑구,서울특별시 중랑구 숙선옹주로 66 중랑구 묵동 20-3,37.61602402,127.08596802,2017-06-22 10:35:31.000,10,,LCD
563,1429.0, 장안중학교,중랑구,서울특별시 중랑구 동일로 778 동일로 778,37.59995651,127.08000183,2017-06-22 10:36:07.000,15,,LCD
564,1430.0, 중랑구청,중랑구,서울특별시 중랑구 봉화산로 179 중랑구 신내동 662-1,37.60615158,127.09259796,2017-06-22 10:37:12.000,20,,LCD
565,1431.0, 중랑구청 사거리,중랑구,서울특별시 중랑구 봉화산로 194 중랑구 신내동 561,37.60649872,127.09545135,2017-06-22 10:38:13.000,10,,LCD
566,1433.0, 중화역 2번출구,중랑구,서울특별시 중랑구 동일로 지하 797 중랑구 중화동 50-3,37.60207748,127.07958221,2017-06-22 10:38:51.000,10,,LCD
567,1435.0, 능산삼거리,중랑구,서울특별시 중랑구 용마산로 644 능산삼거리,37.60868073,127.10079193,2017-04-26 15:13:41.000,10,,LCD
568,1436.0, 동원베네스트 건물 앞,중랑구,서울특별시 중랑구 용마산로 640,37.60810089,127.10118103,2017-04-26 15:15:01.000,15,,LCD
569,1437.0, 늘푸른공원 앞,중랑구,서울특별시 중랑구 동일로 594 늘푸른공원 앞,37.5834198,127.07992554,2017-04-26 15:16:04.000,15,,LCD
570,1438.0, 홈플러스 신내점 앞,중랑구,서울특별시 중랑구 신내로 지하 232 홈플러스 신내점 앞,37.61616898,127.09348297,2017-04-26 15:16:45.000,15,,LCD
571,1440.0, 면목2동 사거리,중랑구,서울특별시 중랑구 동일로 628 하나은행,37.58637238,127.0800705,2017-08-01 16:42:26.000,10,,LCD
572,1441.0, 신내능말공원,중랑구,서울특별시 중랑구 신내역로 165 신내 데시앙포레,37.61670685,127.11026001,2017-04-26 15:05:17.000,10,,LCD
573,1442.0, 중랑구 중소기업 창업센터,중랑구,서울특별시 중화동 50-8 (구)신한은행 중랑교지점,37.59859085,127.07981873,2017-11-01 16:00:00.000,8,,LCD
574,1444.0, 면목4치안센터,중랑구,서울특별시 면목동 646-4 면목4치안센터,37.57402802,127.08054352,2017-11-01 16:00:00.000,10,,LCD
575,1445.0, 용마지구대 A,중랑구,서울특별시 면목동 197-5 용마지구대,37.5799408,127.07939911,2017-11-01 16:00:00.000,10,,LCD
576,1446.0, 중랑전화국 교차로,중랑구,서울특별시 중랑구 면목동 282-8 중랑전화국 교차로,37.59130096,127.0803299,2017-11-01 16:00:00.000,10,,LCD
577,1447.0, 면목역 3번출구,중랑구,서울특별시 면목동 120-2 면목역 3번출구,37.58890152,127.08728027,2017-11-01 16:00:00.000,15,,LCD
578,1448.0, 코스트코 상봉점,중랑구,서울특별시 상봉동 160-3 코스트코 상봉점,37.59732056,127.08979797,2017-11-01 16:00:00.000,15,,LCD
579,1449.0, 상봉역 1번출구,중랑구,서울특별시 중랑구 망우로 297 상봉역 1번출구,37.59655762,127.08583832,2017-11-28 12:02:52.000,15,,LCD
580,1450.0, 화랑대역 7번출구,중랑구,서울특별시 중랑구 묵동 6-3,37.61963654,127.08504486,2017-11-28 12:03:41.000,10,,LCD
581,1451.0, 중랑세무서,중랑구,서울특별시 중랑구 망우로 176 중랑세무서,37.59275818,127.07266998,2017-11-28 12:04:31.000,10,,LCD
582,1452.0, 겸재교 진입부,중랑구,서울특별시 중랑구 겸재로 68 겸재교진입부,37.58565521,127.07505035,2017-11-29 12:04:30.995,20,45,LCD
583,1453.0, 중랑캠핑숲,중랑구,서울특별시 중랑구 송림길 172 중랑캠핑숲,37.60460281,127.10925293,2017-12-22 14:23:42.000,9,,LCD
584,1454.0, 한국전력공사(동대문 중랑지사),중랑구,서울특별시 중랑구 동일로 862 한국전력공사(동대문 중랑지사),37.6073494,127.07859039,2017-12-22 14:24:48.000,10,,LCD
585,1455.0, 상봉역 2번 출구,중랑구,서울특별시 중랑구 망우로 297 상봉역 2번 출구,37.59632874,127.08589935,2018-02-13 13:41:20.000,10,,LCD
586,1456.0, 상아빌딩(우림시장 교차로),중랑구,서울특별시 중랑구 용마산로 494 상아빌딩(우림시장 교차로),37.59511185,127.10032654,2018-02-26 11:05:33.000,10,,LCD
587,1457.0, 동원사거리,중랑구,서울특별시 중랑구 겸재로 229 동원사거리,37.58975983,127.09323883,2018-02-26 11:06:51.000,10,,LCD
588,1458.0, 상봉터미널2,중랑구,서울특별시 중랑구 용마산로115길 127 용마산로115길 127,37.59733963,127.09308624,2018-11-02 00:00:00.000,9,9,QR
589,1459.0, 용마한신아파트사거리,중랑구,서울특별시 중랑구 용마산로 313 용마한신아파트사거리,37.58034897,127.09265137,2018-10-29 00:00:00.000,10,,LCD
590,1461.0,동양엔파트 앞,중랑구,서울특별시 중랑구 망우로 203 중화동주상복합,37.593853,127.07507324,2020-04-21 00:00:00.000,,12,QR
591,1462.0,동부시장 북문 앞,중랑구,서울특별시 중랑구 망우로 214 우도빌딩,37.59386826,127.07652283,2020-05-05 00:00:00.000,,9,QR
592,1463.0,중랑구민회관,중랑구,서울특별시 중랑구 면목로 238 중랑구민회관,37.57407761,127.08500671,2020-04-30 00:00:00.000,,10,QR
593,1464.0,중화역 4번출구,중랑구,서울특별시 중랑구 동일로 815,37.60305405,127.07900238,2020-04-21 00:00:00.000,,15,QR
594,1466.0,두산대림아파트 삼거리,중랑구,서울특별시 중랑구 신내로23길 9 묵동근생빌딩,37.61882401,127.08757019,2020-04-14 00:00:00.000,,10,QR
595,1467.0,sk신내 주유소앞(용마산로),중랑구,서울특별시 중랑구 신내동 353-2,37.61362076,127.10115051,2020-04-14 00:00:00.000,,10,QR
596,1468.0,먹골역 7번 출구,중랑구,서울특별시 중랑구 동일로 901 먹골역,37.6114769,127.07739258,2020-04-21 00:00:00.000,,6,QR
597,1469.0,먹골역 4번출구,중랑구,서울특별시 중랑구 동일로 890,37.60982132,127.07813263,2020-04-21 00:00:00.000,,20,QR
598,1470.0,중화동 우리은행 앞,중랑구,서울특별시 중랑구 동일로 837 우리은행,37.60520172,127.07858276,2020-04-20 00:00:00.000,,20,QR
599,1471.0,동양쇼핑 정류소 앞,중랑구,서울특별시 중랑구 묵동 190-2,37.61535263,127.07849121,2020-06-18 00:00:00.000,,10,QR
600,1472.0,영성빌딩(PAT),중랑구,서울특별시 중랑구 동일로 824 신성빌딩,37.60408401,127.07923126,2020-04-20 00:00:00.000,,8,QR
601,1473.0,중랑역 1번 출구(중화문화복지센터),중랑구,서울특별시 중랑구 중화동 321-129,37.59489059,127.07495117,2020-04-21 00:00:00.000,,10,QR
602,1474.0,서울중랑우체국,중랑구,서울특별시 중랑구 망우로 271 서울중랑우체국,37.59581375,127.08283997,2020-05-05 00:00:00.000,,10,QR
603,1477.0,면목삼익아파트 앞,중랑구,서울특별시 중랑구 동일로 501 면목삼익아파트,37.57598495,127.0796051,2020-04-14 00:00:00.000,,10,QR
604,1478.0,홈플러스 상봉점 앞,중랑구,서울특별시 중랑구 상봉동 500-1,37.59832764,127.0922699,2020-04-21 00:00:00.000,,15,QR
605,1479.0,면목 홈플러스 2,중랑구,서울특별시 중랑구 사가정로 326 중랑구 실향민협의회,37.58105469,127.08209229,2020-04-14 00:00:00.000,,10,QR
606,1480.0,용마지구대 B,중랑구,서울특별시 중랑구 동일로 566 중랑경찰서용마지구대,37.58111191,127.08010101,2020-04-16 00:00:00.000,,15,QR
607,4802.0, 새우개마을,중랑구,서울특별시 중랑구 신내동278-50,37.61571121,127.1010437,2021-02-15 00:00:00.000,,8,QR
608,4803.0, 상봉2동 주민센터 앞,중랑구,서울특별시 중랑구 상봉동 126-42,37.59287262,127.0803299,2021-02-15 00:00:00.000,,5,QR
609,4804.0, 동서울농협 앞,중랑구,서울특별시 중랑구 망우로 290,37.59596252,127.08477783,2021-02-16 00:00:00.000,,9,QR
610,4807.0, 라코지스테이 앞,중랑구,서울특별시 중랑구 망우로232,37.59432602,127.07846069,2021-02-16 00:00:00.000,,8,QR
611,4808.0, 신내2동 주민센터 앞,중랑구,서울특별시 중랑구 봉화산로 190,37.60641098,127.09404755,2021-02-16 00:00:00.000,,8,QR
612,4809.0," 동성1,2차 아파트 앞",중랑구,서울특별시 중랑구 신내로 126 동성아파트,37.61022568,127.09628296,2021-02-15 00:00:00.000,,8,QR
613,4811.0, 한양수자인아파트 앞,중랑구,서울특별시 중랑구 면목동 1085-1,37.58032227,127.09415436,2021-02-17 00:00:00.000,,10,QR
614,4812.0, 묵동 이마트 앞,중랑구,서울특별시 중랑구 묵동 170-45,37.6132164,127.0773468,2021-02-17 00:00:00.000,,10,QR
615,4813.0, 망우지구대,중랑구,서울특별시 중랑구 망우로 400,37.59877777,127.09638977,2021-02-16 00:00:00.000,,10,QR
616,4815.0, 중랑데시앙플렉스 앞,중랑구,서울 중랑구 신내역로3길 40-36,37.61755371,127.10399628,2021-04-26 00:00:00.000,,8,QR
617,4819.0, 면목동 새싹어린이공원 앞,중랑구,서울특별시 중랑구 동일로92길 57,37.58333206,127.0835495,2021-06-01 00:00:00.000,,10,QR
618,4820.0, 망우역 2번 출구,중랑구,서울특별시 중랑구 중랑구 망우로55길 11-10(상봉동),37.60025406,127.09171295,2021-07-02 00:00:00.000,,8,QR
619,4823.0, 방정환교육지원센터 옆,중랑구,서울특별시 중랑구 중랑구 망우로 325(상봉동),37.59780884,127.08844757,2021-08-17 00:00:00.000,,8,QR
620,4825.0, 신내동 벽산아파트 후문 앞,중랑구,서울특별시 중랑구 용마산로125길 50 벽산아파트,37.6030426,127.10050201,2021-08-28 00:00:00.000,,8,QR
621,4828.0, 신내동 한살림 중랑지구 앞,중랑구,서울특별시 중랑구 신내동 574-1,37.60428619,127.09736633,2021-10-08 00:00:00.000,,5,QR
622,4829.0, 신내동 한살림 중랑지구 건너편,중랑구,서울특별시 중랑구 신내동 574-1,37.60446167,127.09741211,2021-10-08 00:00:00.000,,5,QR
623,4824.0, 상봉신협 앞,중랑구,서울특별시 중랑구 봉우재로41길 6 청운명가프라임,37.59354401,127.08979034,2021-08-26 00:00:00.000,,7,QR
624,4826.0, 홈플러스 면목점,중랑구,서울특별시 중랑구 동일로 540,37.57984543,127.08242035,2021-08-28 00:00:00.000,,8,QR
625,4827.0, 신내SK V1센터 앞,중랑구,서울특별시 중랑구 중랑구 신내역로 111,37.612724299999996,127.11306,2021-09-23 00:00:00.000,,20,QR
626,4834.0, 용마복지센터 앞,중랑구,서울특별시 중랑구 중랑구 용마산로 393,37.58686447,127.09532166,2021-10-28 00:00:00.000,,8,QR
627,4835.0, 망우동 본죽 앞,중랑구,서울특별시 중랑구 망우로 467,37.60064316,127.10404968,2021-11-11 00:00:00.000,,7,QR
628,4836.0, 양원역 1번 출구,중랑구,서울특별시 중랑구 망우동 253-18,37.60655212,127.10708618,2021-12-13 00:00:00.000,,15,QR
629,4837.0, 양원지구 힐데스하임 앞,중랑구,서울특별시 중랑구 봉화산로 301,37.60924149,127.1062088,2021-12-13 00:00:00.000,,14,QR
630,4838.0,동원사거리 행복오피스텔 앞,중랑구,서울특별시 중랑구 겸재로 240 행복오피스텔,37.58973694,127.0941925,2022-01-03 00:00:00.000,,7,QR
631,4840.0, 서울시 북부병원 앞,중랑구,서울특별시 중랑구 양원역로 38 서울시북부병원 및 시립중랑노인전문요양원,37.60405731,127.10725403000001,2022-01-12 00:00:00.000,,7,QR
632,4830.0, 신내 우디안 111동 앞,중랑구,서울특별시 중랑구 신내역로1길 85 신내우디안1단지,37.61727142,127.1085434,2022-01-12 00:00:00.000,,7,QR
633,4841.0,중화수경공원,중랑구,중랑구 중화동 381-3,37.60318375,127.07413483,2022-11-01 00:00:00.000,,15,QR
634,4842.0,면목라온프라이빗 아파트,중랑구,중랑구 면목동197-4,37.58267593,127.07765961,2023-05-16 00:00:00.000,,20,QR
635,4843.0,봉화산역 4번 출구,중랑구,중랑구 신내동629-2,37.61738586,127.09078217,2023-07-20 00:00:00.000,,8,QR
636,4845.0,신내역금강펜테리움센트럴파크,중랑구,중랑구 망우동 611,37.60910034,127.11160278,2023-11-15 00:00:00.000,,10,QR
637,1302.0, 한성대입구역6번출구 뒤,성북구,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤,37.58876419,127.00630951,2017-06-20 10:06:59.000,5,,LCD
638,1303.0, 돈암초교 입구,성북구,서울특별시 성북구 동소문로13길 38 돈암초교,37.59169388,127.01249695,2017-06-30 10:39:15.000,10,,LCD
639,1304.0, 만해공원,성북구,서울특별시 성북구 성북로 132-1 만해공원,37.59440231,126.99230957,2017-06-20 10:09:36.000,10,,LCD
640,1305.0, 성북구청,성북구,서울특별시 성북구 보문로 168 성북구청,37.58932877,127.01643372,2017-08-03 15:10:47.000,15,,LCD
